tweet_id,airline,airline_sentiment,word,sentiment
3856,United,negative,free,positive
3857,United,neutral,stuck,negative
3859,United,neutral,fail,negative
3859,United,neutral,breaks,negative
3860,United,neutral,love,positive
3861,United,neutral,cheaper,positive
3862,United,negative,regard,positive
3862,United,negative,frustrated,negative
3863,United,negative,hard,negative
3865,United,negative,lost,negative
3866,United,negative,died,negative
3868,United,negative,disappointed,negative
3868,United,negative,appalling,negative
3871,United,positive,helped,positive
3872,United,negative,delayed,negative
3872,United,negative,frozen,negative
3872,United,negative,fail,negative
3873,United,negative,delayed,negative
3873,United,negative,missed,negative
3873,United,negative,issues,negative
3876,United,negative,irritating,negative
3877,United,negative,wasted,negative
3877,United,negative,precious,positive
3877,United,negative,bad,negative
3877,United,negative,frightening,negative
3880,United,negative,awful,negative
3884,United,negative,delayed,negative
3884,United,negative,rude,negative
3886,United,negative,terrible,negative
3887,United,positive,dope,negative
3888,United,negative,hell,negative
3890,United,negative,ridiculous,negative
3891,United,negative,bother,negative
3895,United,negative,fail,negative
3898,United,negative,rude,negative
3898,United,negative,lose,negative
3901,United,neutral,recommended,positive
3902,United,negative,masters,positive
3902,United,negative,helpful,positive
3903,United,positive,cool,positive
3906,United,negative,funny,negative
3906,United,negative,stuck,negative
3907,United,negative,joke,negative
3908,United,negative,delayed,negative
3908,United,negative,super,positive
3908,United,negative,frustrating,negative
3911,United,neutral,fortunately,positive
3914,United,negative,refund,positive
3915,United,negative,shoddy,negative
3918,United,neutral,sucks,negative
3918,United,neutral,love,positive
3921,United,negative,crappy,negative
3927,United,positive,delayed,negative
3929,United,negative,inadequate,negative
3929,United,negative,fault,negative
3930,United,negative,killing,negative
3930,United,negative,worst,negative
3931,United,negative,failed,negative
3932,United,negative,odd,negative
3932,United,negative,complaint,negative
3933,United,negative,pretty,positive
3934,United,negative,wrong,negative
3935,United,negative,crap,negative
3940,United,negative,honored,positive
3940,United,negative,disappointing,negative
3942,United,negative,lost,negative
3943,United,negative,lies,negative
3944,United,negative,bad,negative
3946,United,negative,delayed,negative
3947,United,negative,premier,positive
3948,United,negative,unavailable,negative
3950,United,negative,cranky,negative
3953,United,negative,disappointed,negative
3953,United,negative,horrible,negative
3955,United,negative,restructured,positive
3955,United,negative,winning,positive
3957,United,negative,missed,negative
3957,United,negative,wrong,negative
3957,United,negative,tired,negative
3958,United,negative,promised,positive
3958,United,negative,mess,negative
3962,United,negative,freaking,negative
3965,United,negative,headaches,negative
3966,United,negative,lose,negative
3971,United,negative,issue,negative
3972,United,negative,delay,negative
3974,United,positive,mad,negative
3974,United,positive,helpful,positive
3977,United,negative,ugh,negative
3977,United,negative,promised,positive
3981,United,negative,issues,negative
3982,United,positive,delayed,negative
3984,United,negative,ruined,negative
3984,United,negative,lost,negative
3984,United,negative,failed,negative
3985,United,negative,top,positive
3986,United,negative,amazing,positive
3987,United,negative,lost,negative
3989,United,negative,stuck,negative
3989,United,negative,faults,negative
3990,United,negative,isolate,negative
3991,United,negative,stuck,negative
3991,United,negative,poor,negative
3992,United,negative,pleasant,positive
3993,United,negative,hard,negative
3994,United,negative,tired,negative
3994,United,negative,rude,negative
3995,United,negative,rude,negative
3996,United,negative,lost,negative
3996,United,negative,rude,negative
3997,United,positive,fantastic,positive
3997,United,positive,helping,positive
3997,United,positive,lost,negative
3998,United,negative,lovely,positive
3999,United,positive,hassle,negative
4001,United,negative,humiliating,negative
4002,United,negative,benefit,positive
4002,United,negative,correct,positive
4002,United,negative,atrocious,negative
4003,United,negative,remedy,positive
4004,United,negative,broken,negative
4004,United,negative,refund,positive
4005,United,negative,issue,negative
4008,United,negative,bother,negative
4008,United,negative,worst,negative
4010,United,negative,free,positive
4010,United,negative,poor,negative
4010,United,negative,disregard,negative
4011,United,negative,messed,negative
4011,United,negative,refuse,negative
4011,United,negative,fault,negative
4011,United,negative,delay,negative
4011,United,negative,disgusting,negative
4012,United,negative,delay,negative
4014,United,positive,fresh,positive
4015,United,negative,ugh,negative
4017,United,negative,denied,negative
4019,United,negative,shady,negative
4019,United,negative,refuse,negative
4020,United,negative,hung,negative
4021,United,negative,issues,negative
4021,United,negative,undetermined,negative
4025,United,positive,gold,positive
4026,United,positive,super,positive
4026,United,positive,helpful,positive
4026,United,positive,excellent,positive
4030,United,neutral,quiet,positive
4032,United,negative,issues,negative
4033,United,negative,fine,positive
4034,United,negative,unreal,positive
4037,United,negative,issues,negative
4037,United,negative,delay,negative
4037,United,negative,refused,negative
4038,United,neutral,delay,negative
4040,United,negative,lousy,negative
4042,United,positive,nice,positive
4043,United,negative,vomit,negative
4044,United,negative,amazing,positive
4044,United,negative,hard,negative
4045,United,negative,fair,positive
4045,United,negative,stinks,negative
4047,United,negative,suck,negative
4047,United,negative,delay,negative
4049,United,negative,rant,negative
4049,United,negative,delayed,negative
4049,United,negative,delayed,negative
4049,United,negative,love,positive
4051,United,positive,rough,negative
4051,United,positive,bad,negative
4052,United,negative,rude,negative
4052,United,negative,delay,negative
4052,United,negative,helped,positive
4052,United,negative,wise,positive
4053,United,negative,useless,negative
4054,United,positive,awesome,positive
4054,United,positive,damn,negative
4054,United,positive,fast,positive
4054,United,positive,hell,negative
4056,United,negative,love,positive
4057,United,negative,unbelievable,negative
4057,United,negative,hypocrisy,negative
4058,United,positive,nice,positive
4059,United,positive,amazing,positive
4060,United,negative,top,positive
4060,United,negative,hung,negative
4061,United,negative,worse,negative
4062,United,negative,terrible,negative
4062,United,negative,inconvenience,negative
4064,United,negative,broken,negative
4067,United,negative,delayed,negative
4068,United,negative,disappointed,negative
4068,United,negative,refund,positive
4068,United,negative,unacceptable,negative
4069,United,negative,secure,positive
4070,United,neutral,refund,positive
4071,United,neutral,love,positive
4072,United,negative,cheated,negative
4072,United,negative,commitment,positive
4073,United,negative,refunded,positive
4074,United,negative,shit,negative
4076,United,negative,delayed,negative
4079,United,positive,super,positive
4079,United,positive,easy,positive
4080,United,negative,support,positive
4081,United,negative,broken,negative
4083,United,negative,delay,negative
4083,United,negative,helpful,positive
4084,United,negative,broke,negative
4085,United,negative,friendly,positive
4085,United,negative,delay,negative
4085,United,negative,delay,negative
4086,United,negative,rude,negative
4086,United,negative,disgusted,negative
4088,United,negative,poor,negative
4089,United,negative,friendly,positive
4089,United,negative,helpful,positive
4089,United,negative,worst,negative
4091,United,neutral,guarantee,positive
4093,United,negative,hypocrisy,negative
4093,United,negative,refund,positive
4094,United,negative,delay,negative
4096,United,negative,delayed,negative
4096,United,negative,miss,negative
4097,United,negative,refund,positive
4097,United,negative,refund,positive
4098,United,negative,safe,positive
4100,United,negative,refund,positive
4102,United,negative,bad,negative
4103,United,negative,lose,negative
4104,United,negative,miss,negative
4104,United,negative,stuck,negative
4107,United,negative,hard,negative
4107,United,negative,delayed,negative
4108,United,negative,broke,negative
4108,United,negative,broke,negative
4112,United,negative,classic,positive
4113,United,positive,super,positive
4113,United,positive,pleased,positive
4117,United,negative,ripped,negative
4117,United,negative,excellent,positive
4120,United,negative,helpful,positive
4121,United,negative,issues,negative
4125,United,negative,wasted,negative
4127,United,negative,stuck,negative
4127,United,negative,issues,negative
4127,United,negative,fail,negative
4128,United,negative,hypocrisy,negative
4128,United,negative,bad,negative
4128,United,negative,advantage,positive
4130,United,negative,useless,negative
4130,United,negative,joke,negative
4132,United,neutral,disaster,negative
4133,United,negative,ashamed,negative
4134,United,negative,crappy,negative
4134,United,negative,support,positive
4136,United,negative,missed,negative
4136,United,negative,missed,negative
